"module","xml_name","id","priority","inherit_id","id-2","name","model","key","priority-2","type","arch_db","arch_fs","arch_updated","arch_prev","inherit_id-2","field_parent","mode","active","create_uid","create_date","write_uid","write_date","customize_show","website_meta_title","website_meta_description","website_meta_keywords","website_meta_og_img","seo_name","website_id","track","visibility","visibility_password","theme_template_id"
"google_drive","qunit_suite",621,16,237,621,"google_drive tests",NULL,"google_drive.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""google_drive tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/google_drive/static/tests/mock_server.js""/>
            <script type=""text/javascript"" src=""/google_drive/static/tests/gdrive_test.js""/>
        </xpath>
    </data>
","google_drive/views/google_drive_templates.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:10.199036",1,"2021-03-12 09:32:10.199036",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"hr","qunit_suite",657,16,237,657,"hr tests",NULL,"hr.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""hr tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/hr/static/src/bugfix/bugfix_tests.js""/>
            <script type=""text/javascript"" src=""/hr/static/tests/helpers/mock_models.js""/>
            <script type=""text/javascript"" src=""/hr/static/tests/many2one_avatar_employee_tests.js""/>
            <script type=""text/javascript"" src=""/hr/static/tests/standalone_m2o_avatar_employee_tests.js""/>
        </xpath>
    </data>
","hr/views/hr_templates.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:10.623474",1,"2021-03-12 09:32:10.623474",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"lunch","qunit_suite",693,16,237,693,"lunch tests",NULL,"lunch.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""lunch tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/lunch/static/tests/lunch_test_utils.js""/>
            <script type=""text/javascript"" src=""/lunch/static/tests/lunch_kanban_tests.js""/>
            <script type=""text/javascript"" src=""/lunch/static/tests/lunch_list_tests.js""/>
        </xpath>
    </data>

    ","lunch/views/lunch_templates.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:16.20556",1,"2021-03-12 09:32:16.20556",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"mail_bot","qunit_suite",732,16,237,732,"mailbot_tests",NULL,"mail_bot.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""mailbot_tests"" inherit_id=""web.qunit_suite_tests"">
            <xpath expr=""."" position=""inside"">
                <script type=""text/javascript"" src=""/mail_bot/static/src/bugfix/bugfix_tests.js""/>
                <script type=""text/javascript"" src=""/mail_bot/static/src/models/messaging_initializer/messaging_initializer_tests.js""/>
            </xpath>
        </data>
    ","mail_bot/views/assets.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:18.096089",1,"2021-03-12 09:32:18.096089",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"mail_enterprise","qunit_suite",737,16,237,737,"mail_tests",NULL,"mail_enterprise.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""mail_tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/mail_enterprise/static/src/bugfix/bugfix_tests.js""/>
            <script type=""text/javascript"" src=""/mail_enterprise/static/src/components/attachment/attachment_tests.js""/>
            <script type=""text/javascript"" src=""/mail_enterprise/static/src/components/chat_window_manager/chat_window_manager_tests.js""/>
            <script type=""text/javascript"" src=""/mail_enterprise/static/src/components/messaging_menu/messaging_menu_tests.js""/>
            <script type=""text/javascript"" src=""/mail_enterprise/static/src/widgets/form_renderer/form_renderer_tests.js""/>
            <script type=""text/javascript"" src=""/mail_enterprise/static/tests/attachment_preview_tests.js""/>
        </xpath>
    </data>

","mail_enterprise/views/mail_enterprise_templates.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:18.667792",1,"2021-03-12 09:32:18.667792",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"note","qunit_suite",776,16,237,776,"note_tests",NULL,"note.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""note_tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/note/static/tests/systray_activity_menu_tests.js""/>
        </xpath>
    </data>
","note/views/note_templates.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:20.749977",1,"2021-03-12 09:32:20.749977",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"product","qunit_suite",822,16,237,822,"Product pricelist report tests",NULL,"product.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""Product pricelist report tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/product/static/tests/product_pricelist_report_test.js""/>
        </xpath>
    </data>

","product/views/product_templates.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:21.833202",1,"2021-03-12 09:32:21.833202",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"approvals","qunit_suite",865,16,237,865,"approvals_tests",NULL,"approvals.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""approvals_tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/approvals/static/src/bugfix/bugfix_tests.js""/>
            <script type=""text/javascript"" src=""/approvals/static/src/components/activity/activity_tests.js""/>
        </xpath>
    </data>

","approvals/views/approval_template.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:28.81982",1,"2021-03-12 09:32:28.81982",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"google_calendar","qunit_suite",902,16,237,902,"google_calendar_tests",NULL,"google_calendar.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""google_calendar_tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/google_calendar/static/tests/mock_server.js""/>
            <script type=""text/javascript"" src=""/google_calendar/static/tests/google_calendar_tests.js""/>
        </xpath>
    </data>

    ","google_calendar/views/google_calendar_templates.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:32.044537",1,"2021-03-12 09:32:32.044537",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"hr_attendance","qunit_suite",936,16,237,936,"hr attendance tests",NULL,"hr_attendance.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""hr attendance tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""//script[contains(@src, '/web/static/tests/views/kanban_tests.js')]"" position=""after"">
            <script type=""text/javascript"" src=""/hr_attendance/static/tests/hr_attendance_tests.js""/>
        </xpath>
    </data>
","hr_attendance/views/web_asset_backend_template.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:35.271204",1,"2021-03-12 09:32:35.271204",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"hr_gantt","qunit_suite",978,16,237,978,"hr_gantt_tests",NULL,"hr_gantt.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""hr_gantt_tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/hr_gantt/static/tests/hr_gantt_tests.js""/>
        </xpath>
    </data>
","hr_gantt/views/assets.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:38.866949",1,"2021-03-12 09:32:38.866949",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"hr_holidays","qunit_suite",1028,16,237,1028,"hr_holidays_qunit_suite",NULL,"hr_holidays.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""hr_holidays_qunit_suite"" inherit_id=""web.qunit_suite_tests"">
      <xpath expr=""."" position=""inside"">
          <script type=""text/javascript"" src=""/hr_holidays/static/src/bugfix/bugfix_tests.js""/>
          <script type=""text/javascript"" src=""/hr_holidays/static/src/components/partner_im_status_icon/partner_im_status_icon_tests.js""/>
          <script type=""text/javascript"" src=""/hr_holidays/static/src/components/thread_icon/thread_icon_tests.js""/>
          <script type=""text/javascript"" src=""/hr_holidays/static/src/components/thread_view/thread_view_tests.js""/>
          <script type=""text/javascript"" src=""/hr_holidays/static/tests/test_leave_stats_widget.js""/>
      </xpath>
  </data>
","hr_holidays/views/hr_leave_template.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:39.219483",1,"2021-03-12 09:32:39.219483",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"hr_org_chart","qunit_suite",1043,16,237,1043,"qunit_suite",NULL,"hr_org_chart.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""//script[last()]"" position=""after"">
            <script type=""text/javascript"" src=""/hr_org_chart/static/tests/hr_org_chart_tests.js""/>
        </xpath>
    </data>
","hr_org_chart/views/hr_templates.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:44.913882",1,"2021-03-12 09:32:44.913882",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"hr_skills","qunit_suite",1062,16,237,1062,"hr_skills_qunit_suite",NULL,"hr_skills.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""hr_skills_qunit_suite"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/hr_skills/static/tests/widget_tests.js""/>
        </xpath>
    </data>
","hr_skills/views/hr_templates.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:45.387698",1,"2021-03-12 09:32:45.387698",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"partner_autocomplete","qunit_suite",1088,16,237,1088,"qunit_suite",NULL,"partner_autocomplete.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""//script[last()]"" position=""after"">
            <script type=""text/javascript"" src=""/partner_autocomplete/static/tests/partner_autocomplete_tests.js""/>
        </xpath>
    </data>
","partner_autocomplete/views/partner_autocomplete_assets.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:49.114019",1,"2021-03-12 09:32:49.114019",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"sms","qunit_suite",1137,16,237,1137,"sms_widget_tests",NULL,"sms.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""sms_widget_tests"" inherit_id=""web.qunit_suite_tests"">
            <xpath expr=""."" position=""inside"">
                <script type=""text/javascript"" src=""/sms/static/tests/sms_widget_test.js""/>

                <script type=""text/javascript"" src=""/sms/static/src/bugfix/bugfix_tests.js""/>
                <script type=""text/javascript"" src=""/sms/static/src/components/message/message_tests.js""/>
                <script type=""text/javascript"" src=""/sms/static/src/components/notification_list/notification_list_notification_group_tests.js""/>
            </xpath>
        </data>
    ","sms/views/assets.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:51.918366",1,"2021-03-12 09:32:51.918366",False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"snailmail","qunit_suite",1151,16,237,1151,"snailmail_tests",NULL,"snailmail.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""snailmail_tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/snailmail/static/src/bugfix/bugfix_tests.js""/>
            <script type=""text/javascript"" src=""/snailmail/static/src/components/message/message_tests.js""/>
            <script type=""text/javascript"" src=""/snailmail/static/src/components/notification_list/notification_list_notification_group_tests.js""/>
        </xpath>
    </data>
","snailmail/views/assets.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:53.318852",1,"2021-03-12 09:32:53.318852",False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"voip","voip_tests",1255,16,237,1255,"voip tests",NULL,"voip.voip_tests",16,"qweb","<?xml version=""1.0""?>
<data name=""voip tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""//script[last()]"" position=""after"">
            <script type=""text/javascript"" src=""/voip/static/src/bugfix/bugfix_tests.js""/>

            <script type=""text/javascript"" src=""/voip/static/src/components/activity/activity_tests.js""/>
            <script type=""text/javascript"" src=""/voip/static/tests/phone_widget_tests.js""/>
            <script type=""text/javascript"" src=""/voip/static/tests/dialing_panel_tests.js""/>
        </xpath>
    </data>
","voip/views/voip_templates.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:32:59.422132",1,"2021-03-12 09:32:59.422132",False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"sign","qunit_suite",1371,16,237,1371,"sign_tests",NULL,"sign.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""sign_tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/sign/static/tests/document_backend_tests.js""/>
        </xpath>
    </data>

    ","sign/views/sign_request_templates.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:33:09.531816",1,"2021-03-12 09:33:09.531816",False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"social_facebook","qunit_suite",1407,16,237,1407,"social_facebook_qunit_tests",NULL,"social_facebook.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""social_facebook_qunit_tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/social_facebook/static/src/js/tests/social_facebook_test_comments.test.js""/>
        </xpath>
    </data>
","social_facebook/views/assets.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:33:12.78814",1,"2021-03-12 09:33:12.78814",False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"web_studio","qunit_suite_tests",1435,16,237,1435,"studio_tests",NULL,"web_studio.qunit_suite_tests",16,"qweb","<?xml version=""1.0""?>
<data name=""studio_tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"">
                odoo.define('web_studio.WebClient.test', function (require) {
                    'use strict';
                    require('web_studio.WebClient');
                    var WebClient = require('web.WebClient');
                    WebClient.include({
                        _studioAssets: [],
                    });
                });
            </script>
            <script type=""text/javascript"" src=""/web_studio/static/tests/studio_home_menu_tests.js""/>
            <script type=""text/javascript"" src=""/web_studio/static/tests/home_menu_wrapper_tests.js""/>
            <script type=""text/javascript"" src=""/web_studio/static/tests/action_editor_action_tests.js""/>
            <script type=""text/javascript"" src=""/web_studio/static/tests/app_creator_tests.js""/>
            <script type=""text/javascript"" src=""/web_studio/static/tests/edit_menu_tests.js""/>
            <script type=""text/javascript"" src=""/web_studio/static/tests/new_model_tests.js""/>
            <script type=""text/javascript"" src=""/web_studio/static/tests/mock_server.js""/>
            <script type=""text/javascript"" src=""/web_studio/static/tests/navigation_tests.js""/>
            <script type=""text/javascript"" src=""/web_studio/static/tests/test_utils.js""/>

            <script type=""text/javascript"" src=""/web_studio/static/tests/reports/report_editor_manager_tests.js""/>
            <script type=""text/javascript"" src=""/web_studio/static/tests/reports/report_editor_sidebar_tests.js""/>
            <script type=""text/javascript"" src=""/web_studio/static/tests/reports/report_editor_tests.js""/>
            <script type=""text/javascript"" src=""/web_studio/static/tests/reports/report_editor_components_tests.js""/>
            <script type=""text/javascript"" src=""/web_studio/static/tests/reports/report_editor_action_tests.js""/>

            <script type=""text/javascript"" src=""/web_studio/static/tests/views/view_editor_manager_tests.js""/>
            <script type=""text/javascript"" src=""/web_studio/static/tests/views/form_tests.js""/>
        </xpath>
    </data>
","web_studio/views/assets.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:33:15.476534",1,"2021-03-12 09:33:15.476534",False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"account","qunit_suite",1568,16,237,1568,"account tests",NULL,"account.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""account tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""//script[contains(@src, '/web/static/tests/views/kanban_tests.js')]"" position=""after"">
            <script type=""text/javascript"" src=""/account/static/tests/account_payment_field_tests.js""/>
            <script type=""text/javascript"" src=""/account/static/tests/section_and_note_tests.js""/>
        </xpath>
    </data>
","account/views/account.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:33:19.049417",1,"2021-03-12 09:33:19.049417",False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"crm","qunit_suite",1629,16,237,1629,"crm tests",NULL,"crm.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""crm tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/crm/static/tests/mock_server.js""/>
            <script type=""text/javascript"" src=""/crm/static/tests/crm_rainbowman_tests.js""/>
        </xpath>
    </data>         
","crm/views/assets.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:33:25.044641",1,"2021-03-12 09:33:25.044641",False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"documents","qunit_suite",1677,16,237,1677,"documents test suite",NULL,"documents.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""documents test suite"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/documents/static/src/bugfix/bugfix_tests.js""/>

            <script type=""text/javascript"" src=""/documents/static/tests/documents_test_utils.js""/>
            <script type=""text/javascript"" src=""/documents/static/tests/documents_kanban_tests.js""/>
            <script type=""text/javascript"" src=""/documents/static/tests/documents_pdf_manager_tests.js""/>
            <script type=""text/javascript"" src=""/documents/static/tests/documents_systray_activity_menu_tests.js""/>
        </xpath>
    </data>

    ","documents/views/assets.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:33:30.079239",1,"2021-03-12 09:33:30.079239",False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"helpdesk","qunit_suite",1753,16,237,1753,"helpdesk_tests",NULL,"helpdesk.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""helpdesk_tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/helpdesk/static/tests/helpdesk_dashboard_tests.js""/>
        </xpath>
    </data>
","helpdesk/views/assets.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:33:34.689487",1,"2021-03-12 09:33:34.689487",False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"im_livechat","qunit_suite",1829,16,237,1829,"livechat_tests",NULL,"im_livechat.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""livechat_tests"" inherit_id=""web.qunit_suite_tests"">
            <xpath expr=""."" position=""inside"">
                <script type=""text/javascript"" src=""/im_livechat/static/src/bugfix/bugfix_tests.js""/>
                <script type=""text/javascript"" src=""/im_livechat/static/src/components/chat_window_manager/chat_window_manager_tests.js""/>
                <script type=""text/javascript"" src=""/im_livechat/static/src/components/composer/composer_tests.js""/>
                <script type=""text/javascript"" src=""/im_livechat/static/src/components/discuss/discuss_tests.js""/>
                <script type=""text/javascript"" src=""/im_livechat/static/src/components/messaging_menu/messaging_menu_tests.js""/>
                <script type=""text/javascript"" src=""/im_livechat/static/src/components/thread_icon/thread_icon_tests.js""/>
                <script type=""text/javascript"" src=""/im_livechat/static/src/components/thread_textual_typing_status/thread_textual_typing_status_tests.js""/>
                <script type=""text/javascript"" src=""/im_livechat/static/src/legacy/public_livechat.js""/>
                <script type=""text/javascript"" src=""/im_livechat/static/tests/helpers/mock_models.js""/>
                <script type=""text/javascript"" src=""/im_livechat/static/tests/helpers/mock_server.js""/>
            </xpath>
        </data>

        ","im_livechat/views/im_livechat_channel_templates.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:33:41.968079",1,"2021-03-12 09:33:41.968079",False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"mass_mailing","qunit_suite",1890,16,237,1890,"qunit_suite",NULL,"mass_mailing.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"">
                odoo.define('mass_mailing.FieldHtml.test', function (require) {
                    'use strict';
                    var MassMailingFieldHtml = require('mass_mailing.FieldHtml');
                    MassMailingFieldHtml.include({jsLibs: []});
                });
            </script>
            <script type=""text/javascript"" src=""/mass_mailing/static/src/js/mass_mailing_snippets.js""/>
            <script type=""text/javascript"" src=""/mass_mailing/static/tests/mass_mailing_html_tests.js""/>
        </xpath>
    </data>

    ","mass_mailing/views/assets.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:33:43.782272",1,"2021-03-12 09:33:43.782272",False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"planning","qunit_suite",1929,16,237,1929,"planning tests",NULL,"planning.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""planning tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/planning/static/tests/planning_gantt_tests.js""/>
        </xpath>
    </data>
","planning/views/assets.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:33:46.838779",1,"2021-03-12 09:33:46.838779",False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"stock","qunit_suite",2149,16,237,2149,"stock tests",NULL,"stock.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""stock tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/stock/static/tests/singleton_list_tests.js""/>
            <script type=""text/javascript"" src=""/stock/static/tests/popover_widget_tests.js""/>
            <script type=""text/javascript"" src=""/stock/static/tests/stock_traceability_report_backend_tests.js""/>
        </xpath>
    </data>

   ","stock/views/stock_template.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:33:52.324801",1,"2021-03-12 09:33:52.324801",False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"website","qunit_suite",2170,16,237,2170,"qunit_suite",NULL,"website.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data inherit_id=""web.qunit_suite_tests"">
    <xpath expr=""//script[last()]"" position=""after"">
        <script type=""text/javascript"" src=""/website/static/tests/dashboard_tests.js""/>
        <script type=""text/javascript"" src=""/website/static/tests/website_tests.js""/>
    </xpath>
</data>

","website/views/assets.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:33:58.867901",1,"2021-03-12 09:33:58.867901",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"account_accountant","qunit_suite",2477,16,237,2477,"account_accountant tests",NULL,"account_accountant.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""account_accountant tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/account_accountant/static/tests/reconciliation_tests.js""/>
            <script type=""text/javascript"" src=""/account_accountant/static/tests/move_line_list_tests.js""/>
        </xpath>
    </data>
","account_accountant/views/account_accountant_templates.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:34:08.717181",1,"2021-03-12 09:34:08.717181",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"account_invoice_extract","qunit_suite",2527,16,237,2527,"account_invoice_extract_tests",NULL,"account_invoice_extract.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""account_invoice_extract_tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/account_invoice_extract/static/src/bugfix/bugfix_tests.js""/>

            <script type=""text/javascript"" src=""/account_invoice_extract/static/src/tests/helpers/invoice_extract_test_utils.js""/>
            <script type=""text/javascript"" src=""/account_invoice_extract/static/src/tests/invoice_extract_box_tests.js""/>
            <script type=""text/javascript"" src=""/account_invoice_extract/static/src/tests/invoice_extract_box_layer_tests.js""/>
            <script type=""text/javascript"" src=""/account_invoice_extract/static/src/tests/invoice_extract_fields_and_box_layer_tests.js""/>
            <script type=""text/javascript"" src=""/account_invoice_extract/static/src/tests/invoice_extract_field_tests.js""/>
            <script type=""text/javascript"" src=""/account_invoice_extract/static/src/tests/invoice_extract_fields_tests.js""/>
            <script type=""text/javascript"" src=""/account_invoice_extract/static/src/tests/invoice_extract_field_button_tests.js""/>
            <script type=""text/javascript"" src=""/account_invoice_extract/static/src/tests/invoice_extract_form_view_tests.js""/>
        </xpath>
    </data>

    ","account_invoice_extract/data/extraction_status.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:34:15.916968",1,"2021-03-12 09:34:15.916968",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"base_iban","qunit_suite",2536,16,237,2536,"base_iban_widget_tests",NULL,"base_iban.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""base_iban_widget_tests"" inherit_id=""web.qunit_suite_tests"">
            <xpath expr=""."" position=""inside"">
                <script type=""text/javascript"" src=""/base_iban/static/src/tests/iban_widget_test.js""/>
            </xpath>
        </data>
    ","base_iban/views/templates.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:34:19.386486",1,"2021-03-12 09:34:19.386486",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
"documents_spreadsheet","qunit_suite",2579,16,237,2579,"Spreadsheet tests",NULL,"documents_spreadsheet.qunit_suite",16,"qweb","<?xml version=""1.0""?>
<data name=""Spreadsheet tests"" inherit_id=""web.qunit_suite_tests"">
        <xpath expr=""."" position=""inside"">
            <script type=""text/javascript"" src=""/documents_spreadsheet/static/tests/test_utils.js""/>
            <script type=""text/javascript"" src=""/documents_spreadsheet/static/tests/pivot_controller_test.js""/>
            <script type=""text/javascript"" src=""/documents_spreadsheet/static/tests/spreadsheet_test.js""/>
            <script type=""text/javascript"" src=""/documents_spreadsheet/static/tests/pivot_template_test.js""/>
        </xpath>
    </data>

    ","documents_spreadsheet/views/assets.xml",NULL,NULL,237,NULL,"extension",True,1,"2021-03-12 09:34:30.301447",1,"2021-03-12 09:34:30.301447",False,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL
